y_test,y_pred_0.25,lr_clf_0.25,lr_nice_clf_0.25,lr_dice_clf_0.25,blr_marg_clf_0.25,blr_mean_clf_0.25,rf_nice_clf_0.25,rf_dice_clf_0.25,tf_nice_clf_0.25,tf_dice_clf_0.25,lr_l2_0.25,lr_nice_l2_0.25,lr_dice_l2_0.25,blr_marg_l2_0.25,blr_mean_l2_0.25,rf_nice_l2_0.25,rf_dice_l2_0.25,tf_nice_l2_0.25,tf_dice_l2_0.25,y_pred_0.5,lr_clf_0.5,lr_nice_clf_0.5,lr_dice_clf_0.5,blr_marg_clf_0.5,blr_mean_clf_0.5,rf_nice_clf_0.5,rf_dice_clf_0.5,tf_nice_clf_0.5,tf_dice_clf_0.5,lr_l2_0.5,lr_nice_l2_0.5,lr_dice_l2_0.5,blr_marg_l2_0.5,blr_mean_l2_0.5,rf_nice_l2_0.5,rf_dice_l2_0.5,tf_nice_l2_0.5,tf_dice_l2_0.5,y_pred_0.75,lr_clf_0.75,lr_nice_clf_0.75,lr_dice_clf_0.75,blr_marg_clf_0.75,blr_mean_clf_0.75,rf_nice_clf_0.75,rf_dice_clf_0.75,tf_nice_clf_0.75,tf_dice_clf_0.75,lr_l2_0.75,lr_nice_l2_0.75,lr_dice_l2_0.75,blr_marg_l2_0.75,blr_mean_l2_0.75,rf_nice_l2_0.75,rf_dice_l2_0.75,tf_nice_l2_0.75,tf_dice_l2_0.75,y_pred_1.0,lr_clf_1.0,lr_nice_clf_1.0,lr_dice_clf_1.0,blr_marg_clf_1.0,blr_mean_clf_1.0,rf_nice_clf_1.0,rf_dice_clf_1.0,tf_nice_clf_1.0,tf_dice_clf_1.0,lr_l2_1.0,lr_nice_l2_1.0,lr_dice_l2_1.0,blr_marg_l2_1.0,blr_mean_l2_1.0,rf_nice_l2_1.0,rf_dice_l2_1.0,tf_nice_l2_1.0,tf_dice_l2_1.0,y_pred_1.25,lr_clf_1.25,lr_nice_clf_1.25,lr_dice_clf_1.25,blr_marg_clf_1.25,blr_mean_clf_1.25,rf_nice_clf_1.25,rf_dice_clf_1.25,tf_nice_clf_1.25,tf_dice_clf_1.25,lr_l2_1.25,lr_nice_l2_1.25,lr_dice_l2_1.25,blr_marg_l2_1.25,blr_mean_l2_1.25,rf_nice_l2_1.25,rf_dice_l2_1.25,tf_nice_l2_1.25,tf_dice_l2_1.25,y_pred_1.5,lr_clf_1.5,lr_nice_clf_1.5,lr_dice_clf_1.5,blr_marg_clf_1.5,blr_mean_clf_1.5,rf_nice_clf_1.5,rf_dice_clf_1.5,tf_nice_clf_1.5,tf_dice_clf_1.5,lr_l2_1.5,lr_nice_l2_1.5,lr_dice_l2_1.5,blr_marg_l2_1.5,blr_mean_l2_1.5,rf_nice_l2_1.5,rf_dice_l2_1.5,tf_nice_l2_1.5,tf_dice_l2_1.5,y_pred_1.75,lr_clf_1.75,lr_nice_clf_1.75,lr_dice_clf_1.75,blr_marg_clf_1.75,blr_mean_clf_1.75,rf_nice_clf_1.75,rf_dice_clf_1.75,tf_nice_clf_1.75,tf_dice_clf_1.75,lr_l2_1.75,lr_nice_l2_1.75,lr_dice_l2_1.75,blr_marg_l2_1.75,blr_mean_l2_1.75,rf_nice_l2_1.75,rf_dice_l2_1.75,tf_nice_l2_1.75,tf_dice_l2_1.75
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.8791200083549594,1.344962532983703,2.876599314464305,0.8774392787929279,0.8774297407081534,0.4022343167443596,1.848101803757296,1.344962532983703,7.309806011806327,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.8539965156729671,1.292468441185556,3.084637901705036,0.8537193718417693,0.8537290577949356,1.292468441185556,11.800781883566147,1.6298934596790815,9.488315441921348,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.6141825233938834,0.9921413191033792,7.088949758876254,0.6102614396388242,0.6102693297646361,0.5363275452902379,7.516443678003246,2.505363880490964,9.310107186059597,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.0273901778264631,3.3742356758706764,9.029456131620469,1.0308726021685966,1.0308817726582784,3.3742356758706764,7.168492216668826,3.3742356758706764,7.404440199863572,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.7663383772472516,5.205488022449371,12.692142281526742,1.7721436772016452,1.7720932102107976,0.9265286817890085,15.157190581821554,5.205488022449371,12.416944814685698,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.5049900440431476,5.351786268827224,14.271735483357332,2.5012688537281966,2.5013172051094994,3.639602742354598,17.332651414513926,5.675440927317204,4.423668045957332,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,3.552905035735961,5.847028477641321,6.749474091174597,3.5505626754214132,3.5505900958769856,3.9996007562175984,11.581928300302978,5.847028477641321,10.826229497840375
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.8954767650572597,7.317405596807069,14.208696464873425,3.8906877331047456,3.8907025534678445,7.317405596807069,10.666306546331134,7.317405596807069,5.873922411097447,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.166043926802039,5.743862261540208,11.211377506909885,4.165420794908963,4.16542075701736,4.511605679392257,11.376009569786005,5.743862261540208,13.320702714243078,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,6.114979736678623,9.229897250365891,10.663204996408293,6.1103667187102495,6.1103371044930155,6.025724189156956,15.115215133701875,9.229897250365891,15.285076096408293,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.9695455884943796,6.62015426986665,9.671703841748444,5.973502725146912,5.973499724373221,3.9278896566214474,10.674603502325418,8.480718231091272,11.952643782734288,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,7.397425830520942,7.8932802817597825,18.727656728725645,7.397194683514808,7.397201952055939,7.144529697023208,14.864222931114591,7.883407590090654,12.698599740465646,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,6.218370700571524,7.284340650368344,14.841212364749031,6.212523395753682,6.212530947992545,6.167995988639484,11.228559124110316,7.284340650368344,15.745893885349032,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,7.459244938202499,8.991935292575434,12.30390873663046,7.457232395828823,7.457249156459407,4.861803073186804,18.934856850499674,8.991935292575434,10.849230356099675
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.5153585205612603,3.542896925427612,12.295660701807646,1.5150493718884575,1.5150409996694378,2.0133431922889784,9.926854811269285,3.542896925427612,9.737567443611272,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.7598611328224698,2.105282519277386,10.387017026780624,1.7596097623650286,1.7595846283004597,2.105282519277386,9.188238545262127,2.157831935026818,4.928589960380624,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.046484023868329,2.6398255649178717,10.900193239770866,2.0443465312484497,2.0443478511523843,1.5914415958670067,9.943031525227914,2.6398255649178717,5.518042002306529,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.6990037902296625,1.7126885985453804,4.0339724222703435,0.69715625130485,0.6971698150300778,1.7126885985453804,13.066551364239256,1.7126885985453804,8.46879613676559,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.3279668678966383,4.396661841928109,1.504685104446105,1.3244448613248976,1.3244469617833088,4.396661841928109,5.290660741070225,4.396661841928109,5.011204174987055,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.124509648295875,1.858188984003251,4.515028951030348,1.123274710069938,1.1232669738439014,1.858188984003251,10.725997714617407,1.858188984003251,9.640061613430348,0,FN,FN,FN,FN,FN,TP,TP,TP,TP,0.804960840477287,3.2351610191457434,16.178142547794018,0.8079995546080478,0.8079827542710498,2.8518872614394555,12.182083029692974,3.2351610191457434,10.774909923626472
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.5128903631111665,6.7615328357436795,12.501122362244798,4.510784069921578,4.510749063047066,5.714269336696818,6.905754354218403,6.72898412059554,9.869642126339121,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.463047454910248,7.056717642906903,14.341425220159149,5.462554011543123,5.46256290454704,5.998196531241729,15.221480474959149,7.0226253473745945,10.865536422507342,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,6.055875869335852,6.926398607439115,16.526651073658883,6.054351319011977,6.054342848507476,6.570419778409394,12.641513523862836,6.6212199272587595,8.726004499772623,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,8.306361177650729,9.784875123522786,11.894102212621677,8.305906265257619,8.305891979871753,6.049960600201151,12.235389843621677,9.784875123522786,12.998896306838237,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,7.657419442300959,8.921159171977731,11.493728817064076,7.6572653617487205,7.657257575572716,7.671099118693264,12.80915166439877,7.957136628368902,9.996617510805375,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,7.518958369592098,11.381035294585686,18.526138716609037,7.511819104942113,7.511815966355863,4.838082153830553,9.054501823031755,11.381035294585686,19.24623499281254,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,8.816039752079982,11.823616098320883,19.01145710692607,8.813852561016725,8.81384959619814,5.095193048698631,9.286352387925,11.823616098320883,12.581391287001681
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.2376420273385318,1.749460379735729,4.278577174106051,1.2374048597882787,1.2374064824097084,1.7495688028079082,10.8172576600292,1.5769793202515667,8.616254574946666,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.1725164844189186,4.220767090296215,10.546168932575377,2.17102785301813,2.1710275100919576,1.7808135677559997,5.840459090193769,4.220767090296215,7.784246283557384,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.910824894825652,6.423919014426856,6.769853321782801,4.906221859922301,4.906215062986673,4.689639430361883,14.013364521782801,6.423919014426856,7.435237691030301,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.227689107465572,8.108206819997474,9.057518883683937,5.2259779861694975,5.225991835992253,3.3143989147288058,8.521589573182423,8.108206819997474,10.960487718257617,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.302587810011531,5.558952509317296,8.249705490771928,5.297331456843236,5.297338286813646,2.7242393849471496,9.703229848680117,5.078547984029476,8.0719409317743,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.981309286649857,6.897869926720466,15.870819925226806,5.977204254758397,5.977196624515041,3.3774283735953654,15.655774120619471,5.7523972724472685,7.80151857372764,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,9.731908578484607,10.940437247617417,18.574219343797267,9.738020346139727,9.738015634322709,6.184927709828175,10.303984286297268,10.940437247617417,20.204908954246218
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.35929362150019,2.600548492479874,8.645491355526211,1.357555171401245,1.3575351200025139,2.2636078738276306,3.86376893754367,2.600548492479874,2.986774290780032,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.3867781013639984,2.8842206914613953,7.392433246307142,1.3881453152104037,1.3881520596626618,2.8842206914613953,7.604054559470022,2.8842206914613953,8.856524928601152,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.5140957410287197,3.8904091792158053,3.8631150540829475,1.5079629414553077,1.507939787281243,3.8904091792158053,8.664424554082947,3.8904091792158053,4.185480793989887,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.7501877758059086,2.794015281673528,8.053586281807627,1.751578674455982,1.7515883918471202,1.0878996800491574,14.077538793879997,4.108018127902924,8.201586559914624,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.7981959832860718,2.683697481696321,9.441275109944181,0.8010325181200985,0.8010294627902474,2.683697481696321,8.101882031361955,2.683697481696321,10.817615843201432,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.4222776860885695,2.8302021673394746,8.060269140959159,1.4171327083970346,1.4171476031342871,0.42315510442382465,2.986971875183048,0.6931491942634183,4.310895855259159,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,3.828713776128213,6.294897507481914,9.798557773985454,3.8276436686414943,3.8276484789862812,0.8550882018013855,5.881512941068532,4.15746661627936,3.4034764917854554
1,1,TP,TP,TP,TP,TP,FN,FN,FN,FN,0.01837574235006915,0.07580113184747916,0.26145248165793294,0.019440019388704034,0.01943538399382932,0.19063702379223724,2.397727576860841,0.8205513690790721,2.447089414270581,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.7550829167854318,3.0081977047095587,5.226387684215337,0.7540633019208338,0.7540635769307252,1.286080249785443,10.265309967760274,1.1795898572817434,5.754615363503424,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.0179883497713824,3.0495047704888547,4.9697468735851205,1.0144787622325855,1.0144655775566358,3.0495047704888547,5.040931329405821,3.0495047704888547,2.6772633393001826,0,FN,FN,FN,FN,FN,TP,TP,TP,TP,0.5782277205843165,0.6926039424297774,1.6008399840376946,0.5766469054387593,0.5766415352107719,1.058014865262773,3.754398471927211,1.1144312798432903,4.433778459429279,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.6903131367262275,1.1936098932859052,7.5226800666195075,0.6845842608423867,0.6845928982296803,0.38052791650024176,4.570398023271432,2.0182322528058263,3.891895626077734,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.286760834391964,2.4888948242067395,2.793138124272598,1.2850572500745596,1.2850528733193103,2.4888948242067395,2.071263351985674,2.4888948242067395,4.8771291139949975,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,3.1615889696353303,3.9480475858911928,8.246627123002249,3.1701831278139663,3.1701765947929816,3.474381594014449,11.967049406338017,2.669875654031503,5.459928282387346
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.567712790741813,5.908460276387168,9.903064908556104,2.5659547155564972,2.5659134530334855,5.908460276387168,7.544515648051075,5.908460276387168,16.03326333296923,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.8772070839319221,3.045023118723571,2.663273835764635,1.8781155700230114,1.8781196363702395,3.045077659022021,14.338491331172328,3.045023118723571,4.300923760173961,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.5838673929099802,5.844431853047492,7.440830449099078,1.5864720069118403,1.5864433337014934,5.844431853047492,4.768657978510624,5.844431853047492,14.959499449099077,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.2546887775654803,5.473873626508418,9.188664428847748,2.2550049512126717,2.254982691637011,5.473873626508418,3.436732166847747,5.473873626508418,10.500985221788024,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,4.7320004358858405,7.3775848783577676,17.929574119199003,4.735261167043333,4.735261802352759,3.657263506026741,18.904049302319002,7.3775848783577676,11.857794222468213,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,3.9237114006248643,5.4263871707409095,16.84812416420021,3.9210482338624164,3.921051572170696,2.3458618029684954,16.65028672749908,5.4263871707409095,19.56139563964014,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,7.952185668206226,8.389375305797891,21.371319608850104,7.943054977569043,7.943055103881665,1.6162431935991652,8.470471757744432,10.908407843032293,16.205553988154403
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.4869456310814035,3.940040209104068,5.35170199562576,2.48389837696999,2.483893010257732,3.940040209104068,7.719719829216386,3.940040209104068,14.477366196658668,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.645255968670278,4.364840842471946,6.9198822606975,2.645208805509741,2.645216227958001,4.364840842471946,10.314934627033267,4.364840842471946,4.926488434357575,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.3354220196513653,6.720987387029522,7.022702494395644,3.3331843118342372,3.3331807730012213,2.257473306708582,5.4351530958686585,6.720987387029522,11.613773023561318,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.365456417803442,5.362358837231337,8.82271924116647,3.365893627902929,3.3658919828188267,2.088417210683203,9.438742521255941,5.387308458373532,6.797209134228159,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.648722687599082,3.9423050869694154,9.875640354012061,3.648549632190134,3.6485475815259094,3.340285573250098,11.941944746394467,3.6698386772815454,7.478402738600419,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,3.3691724294424126,3.996485449857012,12.087837452050639,3.3637150046070463,3.363715491415742,1.5462806893538807,7.874885150908078,3.996485449857012,14.057869796749095,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.524619402018155,6.47130348156457,10.68841884842358,5.519295867650496,5.519304094029646,5.858223899440436,11.343389410523582,6.47130348156457,7.4993543261244255
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.893463779399774,2.768630505798824,9.202735732433649,1.894649996783439,1.8946449693642629,2.6849092163591077,12.302289573025362,2.8500445576583786,7.511139027865362,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.039357832338532,2.9630256658435816,9.489331581301208,2.039276423346353,2.0392741600342985,2.9630256658435816,7.163841953279416,2.9630256658435816,9.48586693863333,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.7487342915052124,2.865151961550946,7.272921257338176,1.749893839447378,1.749893919002923,1.430687630323042,5.901988787447824,2.865151961550946,2.366587457338176,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.9941365980221963,4.004995469067384,5.609477972232081,2.9916361285322406,2.9916372025322517,2.9077021825452167,8.030423364200583,2.9077021825452167,13.709652213640885,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.9722775980249194,2.125088535934318,9.722225820435312,1.9749768507127845,1.974975632050913,2.431417339022754,6.538504800858931,3.384021029073265,6.746773277229242,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,2.045304815856997,2.926580119697765,14.184603956194037,2.0450690190168745,2.0450748545876873,2.9861996967344546,12.212035021392161,4.1287391855174524,16.949197096343603,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.2865740440308716,0.766116312691373,5.144485078152694,0.2761118781369855,0.2761179809845474,0.766116312691373,12.144843304123,1.8459345148808115,19.058475259898707
1,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.09650340565951876,1.559089059955114,3.029178610547524,0.0961615147608942,0.09615826095776782,1.559089059955114,2.2301265668928174,0.5239617704776123,2.7710657064704214,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.179444604083204,2.6884699679444726,12.001339781739498,1.178203608576804,1.1781994263326456,1.3388872092656812,4.396018907224237,1.352974868706992,4.975281199392786,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,2.480300216965777,3.689386360971711,8.74018034822423,2.480747652008526,2.480737512764733,3.689386360971711,4.468092090436569,3.689386360971711,10.718404809758155,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,3.546110926217669,5.967407049570944,6.704063081646163,3.5484010655015257,3.548378533818918,3.012683659600382,11.813163813146163,5.967407049570944,6.870990165646163,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,3.3644821954140607,4.203608535255438,13.959543824668728,3.3632163617095023,3.3632216321054407,3.489026433416021,6.862419044048728,3.1611998805702206,9.635798279093079,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,5.242366957124392,5.740354052204956,15.237484386276071,5.2438175676216305,5.243817819329162,2.368527984576543,13.586705486687347,5.740354052204956,18.529110598395466,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,6.757445016122534,8.644050067125566,10.576303167482399,6.764266285404975,6.764267952678649,5.569766521577717,13.96076852095913,8.644050067125566,19.810505956241002
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.9443797864047395,3.2281770834390926,7.516634900322918,0.9437986796184403,0.9438023150975692,3.2281770834390926,3.2584120412032576,3.2281770834390926,12.141224030572918,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.7326820485483075,2.831213210775135,6.430197958690851,0.7335745220685655,0.7335676253332166,1.291638954309639,7.552469238379213,2.831213210775135,5.67048239954578,0,FN,FN,FN,FN,FN,TP,TP,TP,TP,0.5273902771523635,1.1835111278241586,1.9593262521039247,0.5289169183005655,0.5289025228844405,0.9010771147560915,4.465037623560287,1.1835111278241586,7.9629230925779275,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,1.3610318330074724,2.8792184230717535,4.070831065020506,1.3631257309458291,1.363136397474227,2.8792184230717535,10.415742118794725,3.2617687348249365,11.007864875011297,0,FN,FN,FN,FN,FN,FN,FN,FN,FN,0.23621695559408126,0.30719312082854255,9.273727257585227,0.23321938431045763,0.23323414619497784,0.30719312082854255,6.86028545987133,2.711281535033086,8.532261120986774,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,1.112780052346587,2.3786239267999023,18.46052892318186,1.1081147281125057,1.108136813563607,2.515868530885219,11.896471786720781,4.607017018235935,5.333994838625257,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,0.6822479695872156,2.403451418996183,7.852517377810769,0.6735926153927236,0.6736197183236748,1.3132372695257921,9.35273504237923,2.403451418996183,16.55804887551229
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.5722527676765625,3.967566788717459,9.311454109610905,1.5684967750665217,1.5684496067111913,3.967566788717459,8.281808827997976,3.967566788717459,4.300781176019135,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.692741047136225,4.7366215184320595,9.370949027378176,1.6939107928635335,1.6939108185388994,1.7402783161326618,7.441983924369069,2.1546290974600053,6.732617938869067,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.288923600633248,2.5874078484388208,11.42330965269505,2.2914844643997827,2.29148005264531,2.422047718364483,5.4882450838421875,2.5311197385003146,10.057946948765833,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.0878682953115275,4.259945128647715,7.66534727209063,2.087415783800561,2.087419333160612,4.259945128647715,2.062355436920718,4.259945128647715,8.848587090681074,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.811921306393894,8.309069362739763,15.17183854069906,4.812865916516706,4.812859463165046,8.30911021261543,14.277314223594994,8.309069362739763,6.411861771444993,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.3962809729266645,6.426413242372576,12.10950461014794,5.394429081151759,5.39443746102598,5.257499778816443,18.780958854259712,6.426413242372576,16.37029246814794,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,6.290457473403262,6.540526035920738,10.620755999104812,6.2845015905647745,6.284517755272147,6.605304510042365,14.725707692612728,6.991927143930101,12.415147166636206
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.42199116883288856,2.2100427280039634,4.335752502654792,0.42283420665939025,0.4228313170763258,0.3860897242737297,5.334477956202989,0.3120032673520252,1.5639585629560104,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.28446327947203776,2.1778811715636417,2.7365557007914854,0.28079998690011865,0.2807954108232754,0.80329913135745,2.778058033334825,1.5691867447811765,4.507186328129661,1,FP,FP,FP,FP,FP,TN,TN,TN,TN,0.14172798459428138,1.6908273552418944,4.250315981594168,0.1440544959669943,0.14405988899194716,0.31961096469484057,4.741189247461317,0.007180554876413225,3.0288912839474036,0,TN,TN,TN,TN,TN,FP,FP,FP,FP,0.08182610563747067,0.4188144096222608,1.4027758183777395,0.08263346154884536,0.08263187486459561,1.1081068717166627,3.05199674875226,0.4188144096222608,8.02241396355495,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,0.24827810817193477,1.1596001352488674,5.677658721956965,0.24694076976909787,0.24693916618533274,1.1596001352488674,10.513721502845373,0.9296934591041843,4.270085556611512,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,1.4579974534001843,3.378356324939454,6.01246816739735,1.4597787604347094,1.4597785784358646,3.378356324939454,6.224981483606317,3.378356324939454,7.014321027119149,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.196518633338066,6.74859511195617,10.576029362993928,4.201413940146871,4.20140373413625,3.870682766932024,12.980334645038502,6.74859511195617,5.903006573093928
1,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,3.9410770977609593,6.264639526439853,8.134633897216617,3.9381965427711054,3.938191676769798,6.154526748315658,17.273339834755713,9.883800872332628,6.868590211736368,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,5.45513908083794,7.970611582863324,14.065718348909792,5.453358888710284,5.453389519956983,7.970611582863324,10.469960144175946,7.970611582863324,16.68164864695735,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,7.0943427263769605,8.540823973675472,11.57398547102302,7.093168063548025,7.0931670586345055,6.339244905982797,9.315570489595693,8.540823973675472,11.130819836930753,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,8.08382083265138,8.680042512199819,18.73523029810875,8.082877681656004,8.082878715474498,7.116264279396527,14.123481884093657,8.076765153379121,11.622761629191418,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,8.471458443069865,9.37265430345752,14.134835720277524,8.47218907562089,8.472188599440676,8.300340508126995,15.377232214396415,11.415823457113094,12.187576409426523,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,8.085000473166776,11.71732853901595,13.613497071034022,8.085065195855112,8.085044509820966,7.867873994686983,24.92231707883402,11.71732853901595,9.517405193371596,1,TP,TP,TP,TP,TP,TP,TP,TP,TP,6.813998543443364,13.963687158672187,19.26117036537907,6.80649309051798,6.806508475973673,6.776961935522502,25.621882040495976,7.440947343722465,13.263662818110896
0,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.69710519374895,3.9425789098062602,8.353025603425207,2.69611064374544,2.6960989190698634,3.9411856873251576,5.201144105053202,3.6260494087688295,8.482891526608254,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.539019028947831,3.7262455952431455,3.8524326392304893,2.5388741818011935,2.5388780784136546,3.7262455952431455,5.66763916739556,3.7262455952431455,6.5311963740857655,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,2.6278439237808864,3.1897029014472875,5.1913289101511015,2.625339392375645,2.6253350080205866,2.4360695828210424,3.2721663687620026,3.1897029014472875,6.3558281677764175,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,4.596699700421457,8.457478267170176,8.954932009559458,4.597891959891475,4.597886537366849,8.457478267170176,10.457188305031586,8.457478267170176,10.232302848317701,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.074789716165704,5.671712616399188,15.367671422119304,5.074176889010241,5.0741774514147435,5.671712616399188,9.866918847563001,5.671712616399188,10.40235736771182,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.15972005401288,5.84852607352274,16.337302005116456,5.156261482376253,5.156266330499571,4.526851860882526,9.933415902967887,5.84852607352274,13.261862363972542,0,TN,TN,TN,TN,TN,TN,TN,TN,TN,5.635575738105736,5.888874330068305,14.888248601574864,5.634857384109336,5.634859104161205,3.2181825186934683,6.898784090440657,3.893695710823367,11.830963594634188
